word,pos,assigned_atom,cos_self,cos_top2,top2_atom,margin,margin_local,local_top_atom,l2_self,focus_rate
Triplochiton scleroxcylon,n,NAT.tree,0.850564,0.89859,ECO.currency,-0.048026,-0.017757,PRP.large,10.047583,0.6182
passer,n,ACT.move,0.893013,0.91076,ACT.obtain,-0.017747,-0.017747,ACT.obtain,7.4852,0.5885
get up,v,MAT.clothing,0.824019,0.841765,BOD.foot,-0.017746,-0.017746,BOD.foot,8.313535,0.6573
question,n,COG.think,0.902799,0.920537,FND.mind,-0.017738,-0.017738,FND.mind,8.672689,0.6466
tidal flow,n,NAT.river,0.832239,0.849967,ELM.moon,-0.017728,-0.017728,ELM.moon,12.044683,0.5649
elflike,adj,PRP.small,0.936632,0.95478,PER.untouched,-0.018148,-0.017724,ACT.sit,5.334916,0.4964
random,adj,PER.sound,0.54185,0.657172,TIM.appear,-0.115321,-0.01772,MAT.drink,10.245227,0.676
originative,adj,ACT.build,0.693385,0.711105,ACT.create,-0.01772,-0.01772,ACT.create,10.134415,0.489
madness,n,EMO.anger,0.929334,0.947051,EMO.hate,-0.017717,-0.017717,EMO.hate,6.343199,0.8214
accouterment,n,MAT.clothing,0.860307,0.915534,BOD.hip,-0.055228,-0.01771,BOD.foot,8.621999,0.6641
yield,v,ACT.stand,0.858245,0.875952,ACT.rise,-0.017707,-0.017707,ACT.rise,14.423592,0.4957
unteach,v,COG.unlearned,0.885395,0.903099,FND.memoryless,-0.017704,-0.017704,FND.memoryless,6.138056,0.3821
pig,v,MAT.food,0.839164,0.894287,PRP.dirty,-0.055123,-0.0177,ACT.go,8.956834,0.7945
pureblood,adj,EXS.being,0.6941,0.711797,FND.consciousness,-0.017697,-0.017697,FND.consciousness,11.269126,0.711
itinerate,v,ACT.go,0.927099,0.944794,ACT.ascend,-0.017694,-0.017695,ACT.ascend,7.993319,0.7045
therapeutic,n,STA.healing,0.865155,0.89103,ABS.release,-0.025874,-0.017694,EXS.vitality,13.015594,0.3907
provincial,n,SOC.official,0.611287,0.628978,WLD.realm,-0.017691,-0.017691,WLD.realm,12.508547,0.5135
pabulum,n,MAT.food,0.875049,0.90839,PRP.bright,-0.033341,-0.017683,ACT.fall,5.850203,0.8122
reclining,n,ACT.lie_down,0.844631,0.862311,ACT.sit,-0.01768,-0.01768,ACT.sit,9.607374,0.5789
follow,v,ACT.move,0.87097,0.88865,EXS.matter,-0.01768,-0.01768,EXS.matter,5.658358,0.9004
sacredness,n,WLD.religion,0.880174,0.897852,VAL.sacred,-0.017678,-0.017678,VAL.sacred,6.003912,0.8805
jerky,adj,ABS.foolish,0.898857,0.928557,SOC.criticize,-0.0297,-0.017677,EMO.anger,8.107259,0.5014
diagnosis,n,COG.learn,0.870612,0.888285,COM.question,-0.017673,-0.017673,COM.question,5.43589,0.3646
floaty,adj,PRP.light,0.956883,0.983699,PER.untouched,-0.026816,-0.017667,PER.odorless,9.246741,0.458
secretive,adj,COM.secret,0.878731,0.896397,FND.memory,-0.017666,-0.017666,FND.memory,5.831359,0.3194
get word,v,PER.hear,0.788693,0.841683,PRP.short,-0.052989,-0.017662,ECO.withdraw,14.778383,0.4044
shuck,v,EXS.matter,0.890781,0.920671,ACT.rise,-0.029889,-0.017661,PRP.dry,7.337019,0.6858
shambling,n,BOD.foot,0.894063,0.911721,PRP.slow,-0.017659,-0.017658,PRP.slow,7.102955,0.6941
whine,v,WLD.artless,0.907138,0.924792,PRP.dirty,-0.017654,-0.017654,PRP.dirty,6.49217,0.5437
pearlescent,adj,PRP.bright,0.865861,0.883494,PRP.rough,-0.017633,-0.017633,PRP.rough,6.534365,0.76
unitise,v,COG.separate,0.887684,0.905314,ACT.build,-0.01763,-0.01763,ACT.build,4.773683,0.3178
rhyme,n,ACT.create,0.685076,0.777041,FND.language,-0.091965,-0.017612,WLD.technique,11.129638,0.5106
laudable,adj,SOC.praise,0.930569,0.948166,EMO.compassion,-0.017598,-0.017597,EMO.compassion,8.18404,0.5839
inch,n,ACT.move,0.854464,0.872061,ACT.emit,-0.017597,-0.017597,ACT.emit,6.028285,0.8405
relish,n,PER.taste,0.892372,0.909967,PER.untouched,-0.017595,-0.017595,PER.untouched,12.95504,0.4045
curable,adj,STA.healing,0.773252,0.9335,COG.enlightenment,-0.160248,-0.017591,EXS.vitality,9.030981,0.5511
defrayment,n,ECO.pay,0.738354,0.777689,ABS.exempt,-0.039334,-0.017588,SOC.refuse,7.925255,0.3694
hand,v,BOD.hand,0.913369,0.930957,BOD.face,-0.017588,-0.017588,BOD.face,7.984075,0.5294
fresh foods,n,MAT.food,0.882823,0.909917,ELM.water,-0.027093,-0.01758,MAT.drink,6.867396,0.8746
prim up,v,MAT.clothing,0.902767,0.920331,ACT.go,-0.017564,-0.017564,ACT.go,8.434386,0.64
blow,v,ACT.leave,0.817355,0.860222,PRP.wet,-0.042867,-0.017562,MAT.clothing,7.688152,0.3797
fail,v,SOC.individual,0.867101,0.913679,ACT.abandon,-0.046578,-0.017552,COM.muteness,8.00317,0.7093
aphotic,adj,PRP.dark,0.910811,0.928357,PRP.murky,-0.017547,-0.017546,PRP.murky,5.197663,0.3343
settle,v,ACT.arrive,0.724912,0.742455,TIM.come,-0.017543,-0.017543,TIM.come,11.050433,0.7937
yearn,v,EMO.desire,0.932721,0.950262,EMO.courage,-0.017541,-0.017541,EMO.courage,4.888099,0.5673
pitch blackness,n,PRP.dark,0.889441,0.906981,ELM.darkness,-0.01754,-0.01754,ELM.darkness,7.435454,0.7342
dine,v,MAT.food,0.795909,0.833747,ACT.sit,-0.037837,-0.017536,ACT.go,9.514602,0.5048
antagonistic,adj,EMO.hate,0.918322,0.935853,SOC.criticize,-0.017531,-0.017531,SOC.criticize,6.422187,0.4461
place upright,v,ACT.stand,0.947495,0.965025,PRP.small,-0.017531,-0.01753,PRP.small,4.908156,0.619
heatless,adj,PRP.cold,0.862624,0.880149,NAT.sea,-0.017525,-0.017525,NAT.sea,9.119298,0.6128
solid,n,PRP.hard,0.917282,0.961005,PER.untouched,-0.043724,-0.017523,PRP.high,11.831117,0.4269
spiritualisation,n,COG.enlightenment,0.909783,0.927306,EXS.spirit,-0.017523,-0.017523,EXS.spirit,8.753045,0.5546
senescent,adj,PRP.old,0.865533,0.913828,EXS.death,-0.048295,-0.017522,PRP.aged,14.077149,0.4865
sending,n,ACT.move,0.775386,0.797763,CHG.advance,-0.022377,-0.017521,SOC.pass,8.204353,0.5382
still,adj,PER.soundless,0.952553,0.970074,PRP.light,-0.017521,-0.017521,PRP.light,4.436689,0.6592
run,v,ELM.water,0.809837,0.827357,ELM.wind,-0.017519,-0.01752,ELM.wind,6.802588,0.9629
cosmetology,n,SOC.individual,0.779919,0.903806,ACT.stand,-0.123886,-0.017516,SOC.pass,9.366694,0.77
sorb,v,EXS.matter,0.785328,0.844644,PRP.near,-0.059315,-0.017513,PRP.soft,13.253104,0.723
run off,v,ACT.leave,0.893079,0.910586,ACT.take,-0.017507,-0.017507,ACT.take,7.363341,0.54
jeopardise,v,LOG.cause,0.800177,0.879581,ECO.loss,-0.079403,-0.017493,PRP.difficult,14.420782,0.5778
nescience,n,COG.unlearned,0.917869,0.935361,FND.uninformed,-0.017493,-0.017492,FND.uninformed,5.328229,0.6783
ground,v,ECO.earn,0.723826,0.824703,PRP.slow,-0.100877,-0.01749,SOC.pass,7.703325,0.4888
medium,n,MAT.food,0.752752,0.791819,ELM.earth,-0.039068,-0.017489,ACT.fall,8.243177,0.8706
attainment,n,WLD.technique,0.825162,0.8801,VAL.correct,-0.054938,-0.017474,FND.logic,8.991701,0.461
go through,v,MAT.tool,0.812422,0.840372,EXS.matter,-0.02795,-0.017473,ACT.move,8.227683,0.8657
cat suit,n,MAT.clothing,0.940771,0.969012,PRP.small,-0.028242,-0.017471,PRP.light,7.26986,0.5556
hideousness,n,VAL.ugliness,0.898919,0.916389,PER.tasteless,-0.01747,-0.01747,PER.tasteless,10.895116,0.4315
vending,n,ECO.sell,0.786802,0.821019,ACT.go,-0.034218,-0.017466,ACT.leave,8.901872,0.4479
leaven,v,EXS.matter,0.736009,0.820397,ACT.build,-0.084388,-0.017464,ACT.move,13.149006,0.585
ramble on,v,CHG.advance,0.662273,0.697981,ECO.withdraw,-0.035708,-0.017459,ECO.earn,9.537571,0.6595
vitiation,n,EXS.nonbeing,0.779656,0.797104,PRP.impossible,-0.017448,-0.017448,PRP.impossible,8.642592,0.3995
reigning,adj,PRP.strong,0.969184,0.986631,PER.odorless,-0.017447,-0.017447,PER.odorless,4.148293,0.7577
allocate,v,SOC.individual,0.776275,0.793721,WLD.unskilled,-0.017446,-0.017446,WLD.unskilled,8.771386,0.794
warm,v,FND.transformation,0.858757,0.876202,STA.healing,-0.017445,-0.017445,STA.healing,7.403081,0.5175
craft,n,SOC.work,0.755842,0.923008,WLD.secular,-0.167166,-0.017443,ECO.save,9.735873,0.3723
flat,adj,PRP.narrow,0.90372,0.921163,FND.spatiality,-0.017442,-0.017443,FND.spatiality,7.817865,0.7406
compile,v,ECO.save,0.809345,0.82678,STA.health,-0.017435,-0.017435,STA.health,5.76049,0.5184
edification,n,COM.teach,0.905405,0.922834,ACT.calm,-0.017429,-0.017429,ACT.calm,6.223449,0.4456
rough,adj,PRP.hard,0.891101,0.908528,PRP.long,-0.017427,-0.017427,PRP.long,15.11716,0.3573
earnings,n,ECO.earn,0.719801,0.782525,COM.question,-0.062724,-0.01742,ECO.income,17.374459,0.415
disquietude,n,EMO.anxiety,0.922711,0.940126,EMO.shame,-0.017415,-0.017415,EMO.shame,7.762327,0.5517
astral,adj,ELM.star,0.77464,0.792052,ELM.sun,-0.017413,-0.017412,ELM.sun,7.590742,0.9724
colour,v,EXS.matter,0.789726,0.832677,ACT.emit,-0.042952,-0.017411,ELM.light,7.955496,0.5081
Malcolm stock,n,NAT.flower,0.779497,0.869934,ACT.give,-0.090437,-0.017398,ACT.emit,7.52389,0.3595
suspend,v,MAT.clothing,0.849024,0.895273,PRP.wet,-0.046248,-0.017398,MAT.drink,7.933906,0.8472
full,adj,PRP.whole,0.824368,0.854321,ELM.sky,-0.029953,-0.017393,PRP.old,6.560542,0.3089
undoer,n,SOC.individual,0.84967,0.867063,WLD.unskilled,-0.017393,-0.017393,WLD.unskilled,7.252782,0.9835
firewheel tree,n,NAT.tree,0.873174,0.905252,PRP.strong,-0.032078,-0.017382,MAT.tool,6.728824,0.4903
take over,v,ABS.release,0.865297,0.882679,COM.teach,-0.017382,-0.017382,COM.teach,10.853862,0.6256
lock,v,SOC.homeless,0.915626,0.933007,SOC.obstruct,-0.017381,-0.017381,SOC.obstruct,6.257243,0.4478
intrepidity,n,EMO.courage,0.929623,0.946993,ABS.wise,-0.01737,-0.01737,ABS.wise,7.21603,0.5864
rest,v,EXS.being,0.699862,0.736481,FND.body,-0.036618,-0.017368,ACT.exit,11.925932,0.7284
live,v,LOG.cause,0.881424,0.89879,ACT.calm,-0.017366,-0.017366,ACT.calm,6.472258,0.6095
transport,n,EXS.spirit,0.92688,0.939257,COG.enlightenment,-0.012377,-0.017365,COG.enlightenment,5.279341,0.7662
freshman,n,CHG.begin,0.805724,0.823088,COG.intention,-0.017364,-0.017364,COG.intention,14.709085,0.4596
aster,n,NAT.flower,0.867466,0.88483,EXS.matter,-0.017364,-0.017364,EXS.matter,6.32479,0.9533
marbleisation,n,FND.transformation,0.83042,0.847782,SOC.city,-0.017362,-0.017362,SOC.city,12.219926,0.6042
steadiness,n,PRP.hard,0.850602,0.871957,ECO.currency,-0.021355,-0.01736,PRP.old,10.551636,0.4402
sporting lady,n,BEI.female,0.916767,0.936521,PER.soundless,-0.019754,-0.017355,PER.feel,6.674609,0.502
neuralgy,n,STA.pain,0.901664,0.919018,PER.bitter,-0.017354,-0.017354,PER.bitter,7.328219,0.4443
traverse,n,ACT.go,0.838433,0.863763,NAT.tree,-0.025331,-0.017352,ACT.descend,6.431057,0.7108
union,n,STA.healing,0.832184,0.849535,ACT.stop,-0.017352,-0.017351,ACT.stop,11.100865,0.6332
kick about,v,EXS.being,0.805614,0.822965,EXS.void,-0.017351,-0.017351,EXS.void,6.337777,0.3697
reawaken,v,SOC.awake,0.828473,0.909836,ACT.stand,-0.081363,-0.017349,PER.soundless,13.744469,0.4319
chilly,n,PRP.cold,0.900096,0.917442,PRP.hot,-0.017346,-0.017346,PRP.hot,7.897602,0.6143
signature,n,SPC.direction,0.860607,0.877953,BOD.head,-0.017346,-0.017346,BOD.head,15.723976,0.5449
nutriment,n,MAT.food,0.842495,0.859841,BOD.face,-0.017345,-0.017346,BOD.face,7.252542,0.6419
find,n,PER.hear,0.890045,0.890572,PRP.short,-0.000527,-0.017343,BOD.ear,8.099179,0.5763
despondent,adj,EMO.despair,0.941951,0.959291,EMO.unhappiness,-0.017339,-0.01734,EMO.unhappiness,5.759477,0.5115
pigeonhole,n,SOC.homeless,0.817223,0.834561,STA.illness,-0.017338,-0.017338,STA.illness,8.859784,0.6236
namby-pamby,adj,PRP.weak,0.922782,0.940119,STA.wealth,-0.017337,-0.017337,STA.wealth,6.994033,0.7101
molle,n,NAT.tree,0.863769,0.881106,MAT.tool,-0.017336,-0.017337,MAT.tool,11.591001,0.5746
Stygian,adj,PRP.dark,0.882982,0.900316,ELM.darkness,-0.017334,-0.017334,ELM.darkness,6.03051,0.4798
takeaway,n,MAT.food,0.817083,0.84721,ECO.currency,-0.030127,-0.017328,MAT.drink,6.813229,0.7456
virginity,n,VAL.good,0.928831,0.946154,EMO.satisfaction,-0.017323,-0.017323,EMO.satisfaction,5.966867,0.7422
soul food,n,MAT.food,0.729231,0.818349,ELM.sky,-0.089119,-0.01732,PRP.cold,8.51351,0.522
Dutch,n,SOC.nation,0.784156,0.801467,WLD.realm,-0.01731,-0.017311,WLD.realm,7.211969,0.7962
rueful,adj,EMO.unhappiness,0.940009,0.957315,EMO.pride,-0.017306,-0.017306,EMO.pride,6.517139,0.6883
grow,v,CHG.grow,0.867096,0.896223,FND.transformation,-0.029127,-0.017295,WLD.art,12.662747,0.3769
climb,v,ACT.stand,0.868815,0.886097,ACT.move,-0.017282,-0.017282,ACT.move,7.21734,0.9422
droop,v,ACT.fall,0.864679,0.88684,PRP.blunt,-0.022161,-0.017279,ACT.go,6.88648,0.6416
explore,v,EXS.being,0.635119,0.652989,VAL.sacred,-0.01787,-0.017274,EXS.nonbeing,12.948121,0.5688
sleek,adj,PRP.bright,0.893303,0.910576,PRP.clean,-0.017272,-0.017273,PRP.clean,6.064309,0.6912
savour,v,PER.taste,0.938653,0.955922,PER.untouched,-0.017269,-0.017269,PER.untouched,5.995611,0.529
effectuation,n,ACT.build,0.880533,0.909142,COM.conduct,-0.028609,-0.017268,SPC.direction,9.324142,0.3549
antediluvian,adj,PRP.aged,0.816329,0.894553,PRP.hard,-0.078224,-0.017266,PRP.deep,7.176762,0.612
expectation,n,COG.think,0.894294,0.911558,FND.language,-0.017264,-0.017264,FND.language,7.35564,0.4676
overclothe,v,MAT.clothing,0.81298,0.908363,PRP.rough,-0.095383,-0.017253,PRP.smooth,10.305866,0.8527
use,v,COM.practice,0.777935,0.830964,CHG.end,-0.05303,-0.017252,WLD.technique,7.111813,0.3186
revolutionary,adj,PRP.new,0.623312,0.72511,WLD.religion,-0.101799,-0.017248,COG.intention,15.802799,0.4158
huge,adj,PRP.large,0.938282,0.955529,PRP.light,-0.017247,-0.017247,PRP.light,6.670906,0.6964
knock-down,adj,PRP.strong,0.921727,0.938963,ACT.rise,-0.017236,-0.017236,ACT.rise,6.480741,0.7289
garb,n,MAT.clothing,0.856897,0.911996,VAL.beauty,-0.055099,-0.017234,MAT.tool,10.565362,0.5221
visually impaired,adj,PER.blind,0.901332,0.941085,PRP.deep,-0.039753,-0.01723,PER.feel,8.32142,0.5973
caliginous,adj,PRP.dark,0.850782,0.884355,ELM.night,-0.033573,-0.01723,ECO.waste,9.294842,0.5793
eulogistic,adj,SOC.praise,0.93295,0.950163,EMO.compassion,-0.017214,-0.017213,EMO.compassion,6.518252,0.5806
gangsta,n,REL.same,0.844147,0.861356,STA.peace,-0.017209,-0.017209,STA.peace,5.484677,0.3915
rise,v,ACT.move,0.795614,0.814731,CHG.advance,-0.019117,-0.0172,SOC.pass,9.463415,0.617
handicapped person,n,SOC.individual,0.920987,0.945469,COM.speak,-0.024481,-0.017198,EXS.absence,6.5847,0.7871
preserve,v,WLD.realm,0.774327,0.791523,SOC.nation,-0.017196,-0.017196,SOC.nation,5.972068,0.363
verbal expression,n,BOD.face,0.769621,0.794235,PER.hear,-0.024615,-0.017192,BOD.ear,8.939894,0.9834
scout,v,SOC.individual,0.827956,0.850266,WLD.art,-0.022311,-0.01719,ECO.withdraw,15.368308,0.4665
malcontent,adj,LOG.cause,0.828785,0.936681,EMO.anger,-0.107896,-0.017184,LOG.unreason,6.843238,0.3851
snarl,n,BOD.mouth,0.869016,0.920107,PRP.dirty,-0.051091,-0.017183,STA.wealth,13.712955,0.5085
provocation,n,PRP.difficult,0.806224,0.824385,COM.conflict,-0.01816,-0.01718,EMO.anger,8.066928,0.3179
accountable,adj,ABS.responsibility,0.899738,0.916915,SOC.citizen,-0.017177,-0.017177,SOC.citizen,6.430159,0.5691
exertion,n,FND.labor,0.838501,0.858588,PER.untouched,-0.020087,-0.017167,WLD.art,14.858697,0.462
shamanistic,adj,WLD.religion,0.853824,0.91686,EMO.forgiveness,-0.063036,-0.017162,WLD.nonscience,9.775726,0.538
desalinate,v,FND.transformation,0.791475,0.808637,CHG.grow,-0.017163,-0.017162,CHG.grow,12.511913,0.4837
discharge,n,ABS.release,0.935652,0.928982,LOG.cause,0.00667,-0.017162,COM.teach,4.551303,0.3743
era,n,TIM.period,0.695453,0.738379,FND.numberless,-0.042926,-0.017155,WLD.realm,8.981875,0.368
disquiet,v,EMO.anxiety,0.892611,0.917876,WLD.unskilled,-0.025265,-0.01715,COG.confusion,7.315874,0.3437
adaptation,n,FND.transformation,0.788162,0.805302,ACT.stop,-0.01714,-0.01714,ACT.stop,14.47241,0.4538
vex,v,EMO.worry,0.93648,0.953619,EMO.anxiety,-0.017139,-0.017139,EMO.anxiety,6.776858,0.5764
slip one's mind,v,FND.memoryless,0.924717,0.941838,COG.ignorance,-0.017122,-0.017121,COG.ignorance,7.332386,0.6673
argue,v,SOC.individual,0.880845,0.931995,ABS.exempt,-0.05115,-0.017118,PRP.single,8.193743,0.8207
remitment,n,ECO.pay,0.870233,0.887344,SOC.defend,-0.017111,-0.017111,SOC.defend,8.132834,0.5334
free,v,ABS.exempt,0.803063,0.820167,SOC.citizen,-0.017105,-0.017104,SOC.citizen,8.387817,0.4906
expatriation,n,SOC.homeless,0.907103,0.924198,STA.poverty,-0.017095,-0.017095,STA.poverty,10.588765,0.5587
compartment,n,SOC.homeless,0.882418,0.917882,CHG.decay,-0.035464,-0.017089,SOC.obstruct,4.45928,0.3866
unshrinking,adj,EMO.courage,0.902856,0.938913,ACT.calm,-0.036056,-0.017081,EMO.hope,6.484296,0.5376
lander,n,ACT.arrive,0.620653,0.719931,ELM.fire,-0.099277,-0.017072,ACT.descend,13.412302,0.5379
wish well,v,EMO.wish,0.936366,0.953435,EMO.hope,-0.017069,-0.017069,EMO.hope,6.669436,0.6037
vizier,n,SOC.official,0.88584,0.902907,SOC.citizen,-0.017067,-0.017067,SOC.citizen,12.238563,0.4609
physiognomy,n,BOD.face,0.903299,0.968946,PRP.short,-0.065647,-0.017066,PRP.large,10.383878,0.5697
bedding material,n,EXS.matter,0.839531,0.856593,ELM.earth,-0.017062,-0.017062,ELM.earth,6.815039,0.8105
bust,v,EXS.being,0.614755,0.695317,STA.wound,-0.080562,-0.017051,EXS.death,10.627505,0.4345
muggy,adj,PRP.wet,0.805488,0.844171,PER.smell,-0.038683,-0.01705,PRP.dry,8.408854,0.6202
excuser,n,SOC.individual,0.868173,0.88522,SOC.request,-0.017047,-0.017047,SOC.request,8.170725,0.8906
admire,v,EXS.being,0.834296,0.851332,EXS.spirit,-0.017036,-0.017036,EXS.spirit,6.769195,0.3638
angel,n,PER.sweet,0.864756,0.881788,VAL.beauty,-0.017033,-0.017032,VAL.beauty,8.453088,0.5077
pretorial,adj,SOC.official,0.852864,0.869886,SOC.citizen,-0.017022,-0.017022,SOC.citizen,6.009334,0.3858
delay,n,PRP.slow,0.644668,0.766501,VAL.incorrect,-0.121833,-0.017017,PRP.difficult,8.604877,0.3297
croak,v,WLD.artless,0.85833,0.875346,PRP.blunt,-0.017016,-0.017016,PRP.blunt,6.820236,0.4994
span,n,FND.time,0.77187,0.788885,WLD.realm,-0.017015,-0.017015,WLD.realm,6.827363,0.875
procure,v,SOC.individual,0.830371,0.86813,PER.see,-0.037759,-0.017006,ECO.withdraw,8.143398,0.9462
accession,n,ECO.earn,0.805814,0.822817,ACT.give,-0.017003,-0.017003,ACT.give,7.286722,0.332
simple,adj,STA.comfort,0.906973,0.931653,MAT.tool,-0.02468,-0.017002,ACT.arrive,6.147849,0.5008
mousy,adj,SOC.individual,0.843767,0.917918,PRP.easy,-0.074151,-0.017,COG.mindless,9.876752,0.7102
inherence,n,EXS.presence,0.905744,0.925545,VAL.beauty,-0.019801,-0.016991,PRP.old,4.438386,0.3782
overcome,v,SOC.individual,0.857454,0.874443,SOC.awake,-0.016988,-0.016989,SOC.awake,9.069572,0.8085
performer,n,ACT.make,0.772461,0.789445,CHG.grow,-0.016983,-0.016984,CHG.grow,9.651664,0.6384
hijacking,n,ACT.take,0.871091,0.941198,SOC.attack,-0.070107,-0.016981,SOC.obstruct,6.459779,0.405
beat,v,ACT.make,0.864483,0.88146,CHG.grow,-0.016977,-0.016977,CHG.grow,6.612417,0.5154
tuning fork,n,MAT.tool,0.772407,0.789384,ACT.move,-0.016977,-0.016977,ACT.move,9.065998,0.5427
bastardise,v,VAL.profane,0.906011,0.922979,EMO.anger,-0.016968,-0.016968,EMO.anger,8.224907,0.5252
weather,v,CHG.decay,0.882688,0.899652,ACT.dissolve,-0.016964,-0.016964,ACT.dissolve,8.256833,0.7672
neckwear,n,MAT.clothing,0.914318,0.931282,BOD.foot,-0.016963,-0.016964,BOD.foot,8.628955,0.6924
irredenta,n,SOC.individual,0.86673,0.889653,EMO.like,-0.022923,-0.01696,EMO.doubt,7.209826,0.495
awol,adj,EXS.absence,0.868049,0.885009,ACT.abandon,-0.01696,-0.01696,ACT.abandon,11.486296,0.595
planting,n,FND.spatiality,0.862298,0.879249,COG.separate,-0.016951,-0.016951,COG.separate,8.7786,0.5321
engrossment,n,COG.think,0.832721,0.84967,EMO.pleasure,-0.016949,-0.016949,EMO.pleasure,10.632516,0.7209
multitudinous,adj,FND.number,0.737688,0.754634,FND.history,-0.016946,-0.016946,FND.history,6.914576,0.5598
dangerous,adj,STA.danger,0.924145,0.941086,SOC.attack,-0.016941,-0.016941,SOC.attack,12.022895,0.5166
extravagance,n,ECO.waste,0.891561,0.908499,CHG.decay,-0.016938,-0.016938,CHG.decay,5.545156,0.3674
disaffection,n,EMO.dislike,0.921329,0.938258,SOC.refuse,-0.016929,-0.016929,SOC.refuse,5.772363,0.5094
compulsion,n,LOG.cause,0.833953,0.85088,PRP.difficult,-0.016927,-0.016927,PRP.difficult,14.330425,0.5634
downlike,adj,PRP.soft,0.91266,0.929585,PRP.cold,-0.016925,-0.016925,PRP.cold,5.866727,0.8457
defenseless,adj,MAT.bare_hand,0.778073,0.889644,EXS.death,-0.111571,-0.016922,MAT.naked,11.686163,0.5617
transexual,n,SOC.individual,0.883103,0.934976,EMO.courage,-0.051874,-0.016921,EMO.desire,8.472816,0.5874
cocotte,n,BEI.female,0.84592,0.876923,EMO.apology,-0.031002,-0.016916,SOC.praise,7.481321,0.6499
mourn,v,EMO.unhappiness,0.915705,0.93262,EMO.sorrow,-0.016915,-0.016915,EMO.sorrow,8.61976,0.502
fall asleep,v,SOC.awake,0.834952,0.925356,STA.healing,-0.090404,-0.016913,STA.health,10.299849,0.6054
federate,v,REL.together,0.856916,0.873826,COM.cooperate,-0.01691,-0.01691,COM.cooperate,10.361961,0.5228
peplum,n,MAT.clothing,0.857259,0.891187,VAL.beauty,-0.033928,-0.016906,BOD.face,11.50873,0.5087
pipage,n,SOC.homeless,0.885353,0.905838,ACT.agitate,-0.020486,-0.016906,SOC.attack,5.077635,0.3535
ravishment,n,EMO.satisfaction,0.858193,0.875099,EMO.desire,-0.016906,-0.016906,EMO.desire,6.499927,0.9213
Federal Reserve note,n,ECO.currency,0.773894,0.806343,EXS.physical_body,-0.032449,-0.016904,BEI.root,13.877403,0.39
girlish,adj,PRP.young,0.858257,0.881059,EMO.apology,-0.022802,-0.016903,EMO.hope,14.323909,0.441
devil's flax,n,NAT.flower,0.748898,0.769763,BOD.face,-0.020865,-0.0169,ACT.emit,10.457704,0.7652
wading,n,ACT.move,0.869793,0.886691,SOC.pass,-0.016898,-0.016898,SOC.pass,5.745069,0.349
irascible,adj,EMO.anger,0.945904,0.962801,EMO.dislike,-0.016897,-0.016897,EMO.dislike,6.263878,0.7166
vendible,adj,ECO.sell,0.836296,0.869671,FND.play,-0.033375,-0.016892,ECO.price,14.157385,0.4896
weight,v,FND.unchanging,0.714407,0.731296,FND.timeless,-0.016889,-0.016889,FND.timeless,10.192973,0.5179
inexperience,n,WLD.unskilled,0.929318,0.946207,EMO.pride,-0.016889,-0.016889,EMO.pride,6.087051,0.8142
cowherb,n,NAT.flower,0.829434,0.846321,ACT.emit,-0.016887,-0.016887,ACT.emit,7.218522,0.4045
achondroplastic,adj,STA.illness,0.818841,0.835727,STA.wound,-0.016886,-0.016886,STA.wound,16.526239,0.3348
big,adj,PRP.heavy,0.893114,0.940688,EXS.void,-0.047574,-0.016883,COM.silence,7.438206,0.6745
excogitator,n,ACT.build,0.830647,0.848051,COM.conduct,-0.017405,-0.016875,PRP.multiple,12.447822,0.6087
