word,pos,assigned_atom,cos_self,cos_top2,top2_atom,margin,l2_self,focus_rate,re_observed
scrape,v,MAT.tool,0.876065,0.935649,STA.healing,-0.059585,7.529266,0.7232,False
gracious,adj,VAL.good,0.888371,0.947956,EMO.apology,-0.059585,12.461908,0.4586,False
duty,n,ABS.responsibility,0.790252,0.849832,BEI.parent,-0.05958,8.575952,0.659,True
even-textured,adj,PRP.smooth,0.827594,0.887167,ACT.go,-0.059573,10.911788,0.5163,False
dispute,v,SOC.individual,0.867325,0.926895,COG.forget,-0.059571,7.2969,0.6935,False
electroplate,v,PRP.whole,0.811148,0.870708,ACT.build,-0.05956,15.824055,0.461,False
squawker,n,WLD.artless,0.805966,0.865521,WLD.unskilled,-0.059555,7.173172,0.6902,False
subscriber,n,ECO.buy,0.636072,0.695621,COM.question,-0.059549,13.144816,0.6176,False
big,adj,EMO.pride,0.838038,0.897584,PRP.single,-0.059547,9.656121,0.5393,True
animal,adj,FND.body,0.879666,0.939204,PRP.dry,-0.059539,8.471275,0.8855,False
verve,n,EXS.vitality,0.827922,0.88746,COG.intention,-0.059538,11.006216,0.637,False
change,n,ECO.currency,0.810556,0.870092,PRP.dirty,-0.059537,7.129975,0.4451,False
shoes,n,SPC.place,0.881799,0.941316,ACT.leave,-0.059516,12.45673,0.7089,False
drill-like,adj,PRP.sharp,0.889144,0.948655,PRP.cold,-0.059511,6.274968,0.8041,False
pull the plug,v,ACT.stop,0.872645,0.932149,PRP.dry,-0.059504,8.412948,0.7507,False
analogy,n,WLD.religion,0.834171,0.893672,EMO.apology,-0.059501,6.145018,0.3091,False
scrutineer,n,BOD.eye,0.749464,0.808963,NAT.sea,-0.059499,9.457413,0.5972,False
achieve,v,LOG.cause,0.795353,0.854852,CHG.begin,-0.059499,15.234646,0.4579,False
scatty,adj,EXS.absence,0.762676,0.822168,PRP.rough,-0.059492,8.058226,0.3317,False
tooshie,n,ACT.sit,0.873886,0.933369,STA.wealth,-0.059483,8.771449,0.5427,False
winnow,n,COG.separate,0.865144,0.924622,NAT.flower,-0.059478,5.354093,0.359,False
virgin,n,VAL.good,0.888969,0.948439,PRP.single,-0.05947,7.392359,0.7326,False
small fry,n,BEI.child,0.752097,0.811552,BOD.face,-0.059455,9.119766,0.3901,False
torch,n,ACT.destroy,0.875057,0.934508,STA.pain,-0.059451,8.144545,0.787,False
sniffer,n,SOC.individual,0.821358,0.880809,ECO.withdraw,-0.059451,10.500733,0.6789,False
heating,n,ACT.give,0.76939,0.828835,WLD.art,-0.059446,8.474379,0.5005,False
freightage,n,SOC.homeless,0.843839,0.903282,ECO.waste,-0.059443,6.40705,0.1459,False
alcoholize,v,MAT.food,0.790818,0.850259,PRP.near,-0.059441,7.3886,0.4618,False
vestal,n,BEI.female,0.831629,0.891046,TIM.moment,-0.059417,7.25172,0.3139,False
anomalous,adj,EXS.being,0.712574,0.77198,FND.languageless,-0.059406,7.999827,0.3444,False
savage,n,BEI.beast,0.876368,0.935769,PER.blind,-0.059401,12.492589,0.647,False
sower,n,ACT.move,0.830307,0.889706,EXS.vitality,-0.059399,15.552319,0.4462,False
quick buck,n,ECO.earn,0.833436,0.892835,SOC.pass,-0.059399,11.549997,0.4806,False
hike,n,BOD.foot,0.828482,0.88788,BOD.ear,-0.059398,10.585094,0.6264,False
gourmandizer,n,MAT.food,0.768541,0.827935,TIM.come,-0.059394,8.170358,0.4213,False
breast,v,ACT.arrive,0.855457,0.914849,STA.comfort,-0.059392,5.899705,0.5338,True
annual,adj,BEI.plant,0.717476,0.776864,TIM.period,-0.059388,18.457011,0.4918,False
retroflex,adj,SPC.reverse,0.863353,0.922736,PRP.part,-0.059383,11.363554,0.751,False
warmed,adj,PRP.hot,0.824892,0.884272,PRP.wet,-0.05938,6.898052,0.7662,False
empirical research,n,COM.question,0.740573,0.799938,FND.information,-0.059364,8.906278,0.6746,False
intimidate,v,EMO.fear,0.850808,0.910169,COM.conflict,-0.059361,8.60556,0.4941,False
propel,v,ACT.move,0.809266,0.868614,ACT.give,-0.059348,10.830005,0.6442,False
angulate,adj,SPC.place,0.830511,0.889858,FND.spatiality,-0.059347,5.41544,0.3183,False
hoot,v,ACT.emit,0.872086,0.93142,BOD.hand,-0.059333,7.908194,0.6284,False
coincident,adj,EXS.being,0.425244,0.484572,REL.together,-0.059328,11.684517,0.6271,False
sub,v,SOC.work,0.667455,0.726771,COM.question,-0.059316,11.51624,0.723,False
sorb,v,EXS.matter,0.785328,0.844644,PRP.near,-0.059315,13.253104,0.723,False
toter,n,ACT.move,0.76061,0.819922,SOC.pass,-0.059312,7.663799,0.3888,False
cover-up,n,COM.secret,0.767014,0.826325,VAL.falsehood,-0.059311,8.267775,0.3279,False
carving,n,WLD.art,0.8489,0.908196,SPC.place,-0.059296,9.230742,0.7598,False
butt,n,ACT.move,0.816294,0.875585,FND.labor,-0.05929,15.624065,0.4025,False
kite,v,ACT.obtain,0.808026,0.867312,EXS.matter,-0.059286,6.854154,0.7697,False
tactual sensation,n,PER.touch,0.908532,0.967814,PER.odorless,-0.059282,6.925434,0.6198,False
destabilise,v,FND.transformation,0.821011,0.880292,COM.conduct,-0.059281,11.729224,0.6368,False
Gnostic,adj,SOC.individual,0.868052,0.927322,FND.intuition,-0.05927,9.559825,0.5409,False
go,v,ACT.exit,0.772469,0.831737,ACT.move,-0.059268,9.436647,0.5771,False
neutralization,n,MAT.bare_hand,0.888753,0.94802,ACT.stand,-0.059267,9.195999,0.6276,False
develop,v,CHG.grow,0.821695,0.880941,SPC.direction,-0.059247,10.725499,0.3493,False
compass,n,BOD.hand,0.80327,0.862514,NAT.river,-0.059245,8.787329,0.6216,False
procaryote,n,EXS.being,0.794576,0.853813,BEI.male,-0.059238,20.109901,0.4296,False
crossing,n,ACT.go,0.891318,0.950554,PRP.soft,-0.059237,9.252887,0.6623,False
broadcast,v,SOC.individual,0.873589,0.932805,COG.learn,-0.059217,7.854466,0.9344,False
manual labor,n,FND.labor,0.846615,0.905825,ACT.lie_down,-0.059211,9.92814,0.602,False
shrimpy,adj,PRP.small,0.839528,0.898739,WLD.artless,-0.059211,11.765923,0.4961,False
discriminate,v,EXS.being,0.661323,0.720531,SOC.criticize,-0.059208,8.394014,0.4046,False
schizopetalon,n,NAT.flower,0.839283,0.898484,ELM.earth,-0.059201,7.923378,0.5055,False
Dalbergia sissoo,n,NAT.tree,0.81624,0.875431,ACT.sit,-0.059191,7.390969,0.5227,True
saunter,n,ACT.move,0.870207,0.929396,PRP.blunt,-0.059189,9.700114,0.5309,False
presentment,n,EMO.manifest,0.881274,0.940464,COG.know,-0.059189,7.003525,0.7474,False
formulation,n,ACT.make,0.671275,0.73043,ACT.create,-0.059155,15.351159,0.533,False
wind off,v,SOC.homeless,0.759026,0.81818,PRP.murky,-0.059154,12.149656,0.575,True
hopeful,adj,SOC.individual,0.801154,0.860299,PRP.single,-0.059144,14.015109,0.4319,False
modern,n,SOC.individual,0.801154,0.860299,PRP.single,-0.059144,9.445087,0.4348,False
staggerer,n,ACT.move,0.729628,0.788769,PRP.slow,-0.059141,8.984666,0.6026,True
yell,n,BOD.mouth,0.800293,0.859416,ACT.emit,-0.059123,11.91533,0.5793,False
quietist,n,WLD.nonscience,0.838497,0.897612,EMO.like,-0.059116,6.110453,0.5993,False
marblewood,n,NAT.tree,0.882897,0.942007,PRP.narrow,-0.059109,6.600731,0.6412,False
savouring,n,PER.feel,0.820015,0.879122,CHG.stay,-0.059107,13.472192,0.492,False
shipper,n,SOC.homeless,0.760731,0.819832,PRP.possible,-0.059101,8.160031,0.6925,True
grab,n,ACT.take,0.89068,0.949773,PER.smell,-0.059093,7.943736,0.7512,False
curve,v,PRP.part,0.762308,0.821399,BOD.foot,-0.059091,6.92289,0.5346,True
fleer,n,EMO.contempt,0.78723,0.846302,PRP.dirty,-0.059072,14.112631,0.537,False
harbor,v,SOC.nation,0.69524,0.754304,SOC.public,-0.059064,9.736437,0.5818,False
precede,v,ACT.move,0.688308,0.74737,TIM.appear,-0.059062,11.595836,0.5906,True
flick,v,ACT.move,0.851655,0.91071,ACT.emit,-0.059056,8.424216,0.5352,False
originative,adj,ACT.make,0.843295,0.902328,ACT.create,-0.059033,12.015402,0.6189,False
contrite,adj,EMO.unhappiness,0.916422,0.975448,EMO.anger,-0.059026,10.423928,0.4935,False
girlfriend,n,BEI.female,0.847095,0.906117,BEI.parent,-0.059023,10.967169,0.6518,False
equal,v,SOC.individual,0.823261,0.882283,ABS.exempt,-0.059023,8.399172,0.9409,False
eternal sleep,n,EXS.death,0.768532,0.827551,PRP.impossible,-0.059019,15.677382,0.4609,False
washed,adj,PRP.wet,0.842485,0.901503,PRP.shallow,-0.059018,6.532515,0.6135,False
ball-buster,n,BEI.female,0.854289,0.913301,VAL.profane,-0.059012,10.41579,0.5732,False
furcate,v,COG.separate,0.814633,0.873643,SOC.city,-0.059011,7.11375,0.4025,False
self-aware,adj,SOC.awake,0.883262,0.942256,ABS.wise,-0.058993,8.337761,0.7025,False
neutralism,n,SOC.individual,0.902037,0.961026,FND.consciousness,-0.058989,6.560756,0.6166,False
roar,n,BOD.mouth,0.817598,0.876584,PRP.hot,-0.058986,7.378922,0.4483,False
modernity,n,ECO.currency,0.782854,0.84184,SOC.city,-0.058986,16.325272,0.3228,False
grind,n,PER.touch,0.848956,0.907938,CHG.grow,-0.058982,7.755688,0.5473,False
traumatise,v,STA.pain,0.862195,0.92117,STA.danger,-0.058975,13.101798,0.4899,False
generosity,n,EMO.compassion,0.867224,0.926192,EMO.apology,-0.058968,11.037012,0.4639,False
visitor,n,BOD.mouth,0.817894,0.876846,BOD.hand,-0.058953,10.260352,0.5274,True
marksman,n,WLD.technique,0.863827,0.922776,ECO.save,-0.058949,11.516561,0.6421,False
protect,v,SOC.individual,0.823593,0.882538,BOD.ear,-0.058946,8.244782,0.8908,False
nonpartisan,adj,SOC.individual,0.894969,0.953913,PRP.single,-0.058944,8.559882,0.6683,False
instructive,adj,COG.learn,0.855459,0.914403,FND.language,-0.058943,15.101507,0.5326,False
nonintellectual,adj,COG.mindless,0.825029,0.883971,EMO.despair,-0.058943,7.212306,0.6861,False
downslope,n,ACT.fall,0.832595,0.891509,PRP.strong,-0.058914,12.740192,0.4524,False
juvenile,adj,LOG.cause,0.663035,0.721947,COM.announce,-0.058912,14.463221,0.515,True
rambler,n,BOD.mouth,0.791272,0.850176,ACT.stop,-0.058904,7.794293,0.4514,True
satisfier,n,EMO.satisfaction,0.886905,0.945808,EMO.courage,-0.058902,8.471765,0.7608,False
smouldering,adj,EMO.anger,0.87504,0.933935,SPC.nowhere,-0.058896,7.926004,0.5344,False
capture,v,ACT.take,0.780809,0.839703,PRP.slow,-0.058894,7.146826,0.3819,False
ageless,adj,FND.timeless,0.861566,0.920461,FND.ahistorical,-0.058894,10.318703,0.4296,False
timeless,adj,FND.timeless,0.861566,0.920461,FND.ahistorical,-0.058894,10.318703,0.4307,False
fathom,v,COG.know,0.889542,0.948434,EXS.spirit,-0.058892,9.678578,0.5809,False
sensuality,n,BEI.beast,0.888154,0.947042,PRP.strong,-0.058888,5.262024,0.4968,True
peptise,v,COG.separate,0.817067,0.875951,PRP.sharp,-0.058884,6.015651,0.3547,False
crazy,adj,FND.play,0.641141,0.700023,FND.intuition,-0.058882,10.179962,0.5535,True
vocalize,v,COM.speak,0.799154,0.858033,EMO.respect,-0.058879,9.216044,0.3967,False
flowery,adj,NAT.flower,0.77022,0.829097,ELM.sun,-0.058877,11.282582,0.5898,False
neediness,n,STA.poverty,0.846727,0.905603,EMO.worry,-0.058876,7.66761,0.6942,True
handwork,n,FND.labor,0.863885,0.922754,PER.odorless,-0.058869,11.432788,0.5316,False
get,v,COG.enlightenment,0.858328,0.91719,VAL.truth,-0.058862,8.462612,0.4536,False
thermal,adj,ELM.wind,0.757566,0.816427,NAT.sea,-0.05886,9.332763,0.5945,False
turn out,v,ACT.move,0.865072,0.92393,ACT.rise,-0.058858,11.320963,0.5737,False
fulfil,v,EMO.satisfaction,0.886918,0.945776,COG.enlightenment,-0.058858,8.365894,0.565,False
nonresident,n,SOC.citizen,0.749985,0.808843,TIM.now,-0.058858,14.290666,0.5404,False
gown,v,MAT.clothing,0.862138,0.920953,ACT.rise,-0.058815,10.035281,0.6718,False
yogistic,adj,WLD.nonscience,0.792306,0.851114,PRP.deep,-0.058808,6.457775,0.3374,False
commence,v,ACT.receive,0.633327,0.692122,TIM.appear,-0.058795,9.987016,0.9685,False
come up,v,ACT.obtain,0.764151,0.822936,ECO.save,-0.058785,7.119294,0.3302,False
skip,v,ACT.leave,0.865484,0.924268,PRP.blunt,-0.058784,7.298928,0.4608,False
tog,v,MAT.clothing,0.874644,0.933423,MAT.tool,-0.05878,8.363902,0.6614,False
Sir David Low,n,PRP.low,0.845274,0.904052,PRP.blunt,-0.058779,7.493345,0.3096,False
